,collocate,raw_frequency,MI
3296,onlookers,1,5.175225393038771
3297,only,25,1.716278105835711
3298,onward,1,3.346651950687999
3299,open,9,2.1475100736317287
3300,opened,2,1.0595475128802772
3301,opening,1,1.5402742809503898
3302,opera,1,2.813192841401305
3303,opinion,2,1.6777713099682594
3304,opportunity,1,1.2639526690013285
3305,opposite,4,2.7668736168840877
3306,opposition,1,2.5578295602046914
3307,oppressed,1,3.1163054870797313
3308,optimist,1,5.496809017166233
3309,or,47,1.7390785455977837
3310,order,3,1.673052094036613
3311,orders,1,1.6205918724872257
3312,original,1,2.2261917224940198
3313,ornamented,1,4.244046048670865
3314,other,13,1.197756826035556
3315,others,5,1.8125956045258735
3316,ought,2,1.191579643937657
3317,ould,1,5.1029047314591445
3318,our,19,1.7635784131336871
3319,out,31,1.4609749569510802
3320,outbursts,1,5.382864757817015
3321,outlook,1,4.084981354041178
3322,outside,2,1.791682946615336
3323,outward,2,3.30438521717337
3324,ovation,1,6.2250475175374484
3325,over,24,1.7732470663935438
3326,overcast,1,5.20054320102306
3327,overcome,1,2.3044896096594645
3328,overflowed,1,4.546616733616396
3329,overflowing,1,4.0600838024194505
3330,overhanging,1,4.027822940201228
3331,overhung,1,4.234242048574244
3332,overran,1,7.072345377924652
3333,overtake,1,3.619715822630226
3334,overwhelmed,1,3.36488953823778
3335,owing,2,3.4216871366309136
3336,own,17,1.4828410587875158
3337,owner,1,2.3764208286680963
3338,pace,1,2.1807439013864323
3339,packed,1,2.8602177800461677
3340,pad,1,5.024652534559396
3341,page,1,2.3180370539328465
3342,pageant,1,4.8123198993494025
3343,pageants,1,6.784663305472871
3344,pagoda,1,6.3791981973647065
3345,paid,2,1.8343531988613178
3346,paille,1,8.864104847152706
3347,pain,1,0.9767085207956528
3348,painful,1,1.7157591032526391
3349,painfully,1,2.865168285206024
3350,paint,1,2.567916761738092
3351,painted,1,2.1475100736317287
3352,painting,1,3.042539336840122
3353,pair,3,2.7278187155059848
3354,palace,5,3.4083564726558415
3355,palatable,1,5.819582409429284
3356,pale,3,1.8288362478716103
3357,paled,2,5.030043383194273
3358,paleness,1,4.392466053789138
3359,palliative,1,6.784663305472871
3360,palpable,1,4.421453590662391
3361,panelled,1,4.48834782549242
3362,panels,1,4.520299425299023
3363,panorama,1,4.992903836244816
3364,pantry,1,4.439258215295897
3365,papa,1,2.1838777178026034
3366,paper,2,1.4296998090576938
3367,parish,1,2.295324935009901
3368,park,1,2.210596864536113
3369,parlour,2,2.941186842579835
3370,parlours,1,6.03089150309649
3371,part,5,1.3902406207813478
3372,parterres,2,7.254666934718607
3373,participation,1,5.2805859086965965
3374,particular,2,1.9058941246820766
3375,particularly,3,2.9186842385461316
3376,parties,10,4.541297572138796
3377,parting,2,3.0447640318622335
3378,partly,2,2.6595470845840166
3379,partner,2,3.147077145746485
3380,parts,1,1.9873243724700003
3381,party,20,3.630859477348385
3382,pass,4,2.164296672603497
3383,passage,1,1.3853700215848321
3384,passed,3,0.877259945991324
3385,passers,1,4.369866221871897
3386,passing,3,2.2547556039853265
3387,passionately,1,2.6924042497417915
3388,passions,2,3.1511974647195053
3389,past,8,2.40253901931705
3390,pastures,2,5.175225393038771
3391,patch,1,3.2824900064707134
3392,path,1,1.1878630310648088
3393,pathetic,1,2.937178821182296
3394,pathetically,1,4.501006222364344
3395,pathos,1,3.630326001742241
3396,paths,1,3.004744140678062
3397,patio,1,5.035463450663611
3398,pattern,1,3.3426439292904604
3399,patterned,1,6.001903966223239
3400,patterns,1,4.587438728136651
3401,pavement,1,2.6484972483974314
3402,pay,1,0.7916374777979365
3403,peal,3,5.1029047314591445
3404,peas,1,4.381102295138823
3405,peasant,1,2.9863690653730677
3406,peasants,2,3.940480930046081
3407,peep,1,3.8668925733885917
3408,penetrated,1,3.393937223678011
3409,penetrating,2,4.138931868769919
3410,pennant,1,6.29915548969117
3411,pennoncelle,1,9.557252027712652
3412,pennons,1,5.750589537942332
3413,penny,1,2.6045233830877836
3414,pensive,1,3.830404280125455
3415,people,27,2.596271987493217
3416,per,1,2.8310186253539054
3417,perceive,1,2.410479848260015
3418,perceived,1,1.7384195839092473
3419,perceiving,1,3.148723236653154
3420,perfect,3,2.2631012033427016
3421,perfectly,6,2.8998830364385992
3422,performance,1,2.825041321245446
3423,perfumed,1,4.415588471209992
3424,perhaps,5,1.422256737466233
3425,peril,1,2.728539956070968
3426,perilous,1,3.486514299710162
3427,period,1,1.841236761070065
3428,permission,1,2.547843095004015
3429,permitted,2,2.91346229456498
3430,perpetual,1,2.9108615128649227
3431,person,2,1.0222189181680836
3432,persons,3,2.5921716821112457
3433,pertinaciously,1,5.773062393794391
3434,pessimist,1,5.707104426002593
3435,petite,2,6.156054646050497
3436,petrified,1,4.553305721767193
3437,philosophy,3,3.806798033747304
3438,photograph,1,3.4109227700437548
3439,physical,1,2.009750344897685
3440,piano,1,2.374140325969371
3441,piazza,1,4.5736454060043155
3442,pick,1,2.390214150800432
3443,pickles,2,6.016292703675338
3444,picture,1,1.1225712578708789
3445,pictured,1,3.404519333008548
3446,pictures,1,1.9419536878868373
3447,picturesque,1,2.8701434198461375
3448,piece,4,2.582773116687607
3449,pier,1,3.82067973023346
3450,pile,1,2.7317919914573454
3451,pilgrimage,1,4.274048298974663
3452,pillow,1,2.577176087150889
3453,pine,1,2.80264792822469
3454,pinioned,1,5.308756785663293
3455,pinions,1,5.868372573598716
3456,pink,3,3.1280703286593177
3457,pinks,3,6.743841310952615
3458,pious,1,2.987770607298356
3459,pipe,2,2.6385568086921807
3460,pitched,3,4.6619028890741925
3461,pity,3,2.216416473589377
3462,place,16,2.081275239323236
3463,places,6,3.185925121357492
3464,plaid,1,4.69743962335098
3465,plaids,1,6.261415161708323
3466,plain,1,1.0618955309055893
3467,plantations,2,5.488225273474841
3468,planters,1,6.189956197726178
3469,plants,1,3.3669366218595047
3470,platforms,1,5.479714583806933
3471,play,4,2.0804965609134523
3472,played,5,2.997070378422902
3473,playgrounds,1,6.9923026702511155
3474,playing,2,2.318396055911213
3475,plays,1,3.0695680092280417
3476,plaza,1,5.919665867986266
3477,pleading,1,3.29005147917129
3478,pleasant,12,3.6066094751249254
3479,please,5,2.4889096840825666
3480,pleased,7,3.00985192581506
3481,pleasing,1,2.908267477687876
3482,pleasure,6,2.3148118226833976
3483,pleasures,4,4.030803568339366
3484,plenty,2,2.5294939563358185
3485,pliant,1,5.294572150671336
3486,plumage,5,6.503250846034685
3487,plumaged,1,7.254666934718607
3488,plumes,1,4.123530024158413
3489,plump,1,3.5682906108227885
3490,plunge,1,3.3918341734812323
3491,pocket,1,1.1820833363258323
3492,pockets,1,2.3650699689994066
3493,poet,1,2.3726228749953377
3494,poignant,1,4.1367170284403665
3495,poinsettias,1,9.557252027712652
3496,pointed,1,1.4004549810370008
3497,points,1,1.9533540591907712
3498,poison,1,2.810839899139278
3499,poisonous,1,4.358754996446827
3500,polite,3,3.7521170587961636
3501,political,1,2.031073114366506
3502,politics,2,3.0256458025046262
3503,ponies,1,4.027822940201228
3504,poor,3,0.7448551224457878
3505,poppies,1,4.903291677555129
3506,portrait,2,3.2028819869153016
3507,posies,1,6.512729589989229
3508,positively,1,2.728539956070968
3509,possessed,3,2.601977232762539
3510,possibilities,1,3.0895533016082983
3511,possible,3,1.4025602449724635
3512,pour,2,3.7657639726373455
3513,poured,1,2.107754022329803
3514,pouring,1,2.942526427508891
3515,pouting,1,4.992903836244816
3516,poverty,1,2.242699195388572
3517,powerlessness,1,5.707104426002593
3518,powers,1,2.0203548981464823
3519,practised,1,3.180525079814025
3520,praised,1,3.441359902229618
3521,prance,1,6.6128130485462115
3522,prancers,1,9.557252027712652
3523,prancing,1,4.942131510871393
3524,prattle,2,5.855950053600159
3525,precious,1,2.0661644341777765
3526,preening,1,6.6128130485462115
3527,prefer,2,3.1916410557539328
3528,prelate,1,4.922523039483016
3529,premises,1,3.823910750814907
3530,preparation,1,3.122705508925199
3531,preparations,2,3.5146191940302707
3532,presence,6,2.564236904779692
3533,present,6,1.8783859433696946
3534,presented,6,3.572057093618265
3535,presently,2,1.6571713305803624
3536,presided,1,4.674450105126281
3537,pretence,1,3.0756748984362208
3538,pretending,2,3.955133206832951
3539,prettiest,1,3.7611942769472804
3540,prettiness,1,4.728938290410351
3541,pretty,11,2.888677298954542
3542,prevalence,1,6.3791981973647065
3543,previous,1,2.1732625697341432
3544,price,1,1.881706025174804
3545,pricked,1,3.944123921324582
3546,pride,1,1.1876312007635503
3547,priestly,1,5.024652534559396
3548,prime,1,3.373103136775169
3549,prince,2,2.935180818519623
3550,princes,1,3.728306410102445
3551,principal,1,2.60835480539934
3552,prints,1,4.274048298974663
3553,prison,2,2.6646103865405633
3554,prize,1,2.862689969191557
3555,probability,1,3.1388870917764407
3556,probable,2,3.1155083567067132
3557,probably,1,1.0804642509314535
3558,problem,1,2.716705498423965
3559,proceeded,1,1.6836542380271122
3560,proceeds,1,4.457385599888454
3561,procession,5,4.202554327728508
3562,processions,1,5.057442357382387
3563,prodigiously,1,5.308756785663293
3564,produced,1,1.7807169995274117
3565,professing,1,5.213446605858969
3566,profuse,1,5.1264352288693384
3567,profusion,1,3.973755718930953
3568,project,1,3.2712539332037873
3569,promenade,1,4.659412227761741
3570,prominent,1,3.4502291399703977
3571,promise,3,2.1322915180004856
3572,promising,1,3.1163054870797313
3573,prompt,2,4.18894228934458
3574,proof,1,2.061710083828396
3575,prospect,3,3.231102554557553
3576,prosperity,1,3.2133715935863214
3577,prosperous,2,4.119172718789457
3578,protectress,1,6.261415161708323
3579,proud,6,3.096044301939909
3580,proved,3,2.661232004948936
3581,prowess,1,4.682054704511501
3582,prudish,1,6.29915548969117
3583,prunes,1,6.338376202844452
3584,psalms,1,5.352559408321686
3585,public,4,2.4201723383412244
3586,pulled,2,2.299896773463746
3587,pungent,1,4.736970462107616
3588,punish,1,3.456933075692588
3589,pupils,1,3.336661857612913
3590,pure,1,1.636442348424052
3591,purple,1,2.277933192298032
3592,purposed,1,4.336896202634327
3593,pursued,2,2.7087161083904863
3594,pursuing,1,3.4391548296713044
3595,pushed,1,1.6951398160499036
3596,put,2,0.07121360568737033
3597,puts,1,3.1856401804807954
3598,putting,1,1.4576977453362876
3599,puzzled,2,2.9512777455617973
3600,quaint,1,2.9533082031121793
3601,quarrels,1,3.9927316203899585
3602,quarter,1,1.5399445200240711
3603,quayside,1,8.458639739044543
3604,queen,2,3.1737453928286468
3605,queer,1,1.9694348077192252
3606,quest,1,3.385551430301737
3607,question,2,1.0037269070490245
3608,questioning,1,3.192501270860741
3609,quick,3,2.005890013730706
3610,quiet,5,2.1407532911688487
3611,quietly,3,2.0785172021447775
3612,quips,1,6.9923026702511155
3613,quite,33,2.888677298954542
3614,quiver,1,3.553364960606113
3615,quivering,1,2.6758407240701167
3616,quizzing,1,5.973733089256542
3617,rabble,1,4.520299425299023
3618,race,1,1.5492191807433442
3619,raced,1,4.674450105126281
3620,races,2,4.2465121411660585
3621,racing,1,3.853469553056451
3622,racket,1,5.226518687426321
3623,radiance,1,3.1703727083500075
3624,radiant,1,2.8394473326889607
3625,raide,1,7.947814115278552
3626,railing,1,4.097666513568493
3627,raillery,1,4.494656994685686
3628,rain,2,2.0901667159049095
3629,rains,1,3.996570396697124
3630,raised,2,1.5417595522854048
3631,rallying,1,4.97228454904208
3632,ramble,1,4.253947119653576
3633,ran,2,1.2076494284903752
3634,rancho,1,5.514200759878102
3635,rang,4,3.3679617372747503
3636,ranged,1,3.7137076106812925
3637,rapidly,1,1.8002008856806384
3638,rapturous,2,5.273665465852023
3639,rare,3,3.156994582403831
3640,rascal,1,3.385551430301737
3641,rate,2,2.1250641215583075
3642,rather,20,2.6631393877716736
3643,rattle,1,3.2824900064707134
3644,rattling,1,3.484207493612247
3645,rays,2,3.5645382612042384
3646,re,8,2.0291218942352445
3647,reached,1,0.5715563331769463
3648,read,1,0.08593296611923834
3649,reading,1,1.2018721324590185
3650,ready,4,1.7951878092122413
3651,real,1,0.7272939834771706
3652,realities,1,4.219713948011334
3653,realized,1,2.5921716821112457
3654,really,10,2.252198229955411
3655,reared,1,3.7765085119203228
3656,reason,2,1.0593435977082817
3657,reassuring,1,4.445264239356109
3658,reborn,1,6.9923026702511155
3659,rebosas,1,8.170957666592761
3660,rebosos,3,8.458639739044543
3661,recall,1,2.6131648194831247
3662,recalled,1,2.347172399541864
3663,received,2,1.3687018018032946
3664,reception,1,2.7727949650750086
3665,reckless,5,4.534688162751123
3666,recklessly,1,4.172756964923563
3667,recognised,1,2.2703756159619526
3668,recognition,1,2.9573815284998153
3669,recovering,2,3.7920609249278074
3670,red,10,2.6965883562643653
3671,reddish,1,4.320810064882703
3672,reduced,1,2.9506018415144366
3673,reeds,1,3.82067973023346
3674,reef,1,4.5268141063202165
3675,reek,1,5.150532780448399
3676,reflected,4,3.3782711069336115
3677,reflecting,1,3.3228413019942806
3678,refuse,1,1.846150775872494
3679,refused,1,1.55422336132792
3680,regarded,2,2.5019391843729
3681,regarding,1,2.404983171680113
3682,regent,2,5.39836894435298
3683,regiment,2,3.3160019983440394
3684,regimentals,1,6.724038683656436
3685,region,1,3.1959495501396566
3686,regret,2,2.4793321222071922
3687,reigned,1,3.6964658042467864
3688,rejoiced,1,3.061986471775644
3689,rejoined,1,2.3917585526518064
3690,relaxation,1,4.615609605103348
3691,relieve,1,2.987770607298356
3692,remained,5,2.4472091792956827
3693,remains,2,3.0544619817970284
3694,remark,1,1.7669696470091691
3695,remarkable,1,2.0479167616960603
3696,remarkably,1,3.180525079814025
3697,remarked,1,1.306370883012003
3698,remarks,2,3.098913744367862
3699,remember,4,1.6476707287500973
3700,remembered,3,2.1188684976683447
3701,reminiscences,1,4.369866221871897
3702,remnants,1,4.594407397452745
3703,remonstrances,1,4.274048298974663
3704,remote,2,3.3346757596412835
3705,removed,1,1.96186474885868
3706,remudas,1,5.686051016804761
3707,rendered,3,3.328083777959131
3708,renovation,1,5.8936903815830055
3709,repaired,1,3.823910750814907
3710,repast,1,3.9889075239515552
3711,repertoire,1,6.918194698097394
3712,replaced,1,3.371043403812158
3713,replied,6,1.7072783948464443
3714,reply,5,2.585583422986862
3715,replying,1,3.811048837172499
3716,representative,1,3.4347592181982662
3717,representatives,1,4.513826910793405
3718,reproach,1,2.3794696115174547
3719,repugnance,1,3.8668925733885917
3720,reputation,1,2.303074181256134
3721,request,1,2.037559623596113
3722,reseated,1,5.973733089256542
3723,resemblance,1,3.016222028522749
3724,reserve,1,2.4655099126174993
3725,residence,1,2.6892776187423597
3726,resign,1,3.484207493612247
3727,resignation,1,3.23648373346207
3728,resignedly,1,5.352559408321686
3729,resist,1,2.470514093202075
3730,resolved,2,2.4412638101520594
3731,resort,3,4.925764533407188
3732,resounded,1,4.629998342555448
3733,resource,1,3.398156639220719
3734,respectable,1,2.2813874271661194
3735,respectful,1,3.0589698782362182
3736,respectfully,1,3.428201817652107
3737,respects,1,3.0234631897793087
3738,responded,1,2.7231432888988136
3739,response,4,4.272780067986669
3740,rest,5,1.7790405532001594
3741,restaurants,3,5.885179691915097
3742,resting,1,2.240703850529676
3743,restless,1,2.262195611250022
3744,restraint,1,3.0818193110085623
3745,resume,1,3.5708000224282146
3746,resumed,1,1.958351570841243
3747,resuming,1,4.289393868649324
3748,retinue,1,4.922523039483016
3749,retire,1,3.094222570791982
3750,retorted,2,3.3307153584251865
3751,retreat,1,2.498493875193988
3752,return,1,0.36111200513761077
3753,returned,7,2.128664218625499
3754,reunions,1,6.784663305472871
3755,revealed,1,2.5352756046404923
3756,revelry,1,4.912861128571279
3757,revival,1,4.177354674172192
3758,rhapsodical,1,8.458639739044543
3759,rhetoric,1,4.720970120761174
3760,rhyme,1,4.433288048309393
3761,ribbon,3,4.277438132729175
3762,ribbons,11,6.047064362342092
3763,rice,1,4.6445971419766
3764,rich,10,3.2373834186329673
3765,ride,1,1.5697275478638852
3766,riders,1,3.7611942769472804
3767,ridiculous,1,2.419178993668305
3768,riding,4,3.264757390633389
3769,right,2,0.032611995380418465
3770,ring,6,3.265682888154332
3771,ringing,2,3.441359902229618
3772,rings,1,3.1163054870797313
3773,rioted,1,6.189956197726178
3774,ripe,1,3.4369546087617016
3775,ripple,2,4.749140997727871
3776,ripples,1,4.6445971419766
3777,rippling,2,4.803661836606287
3778,risen,1,2.25542968557472
3779,river,8,2.8259356423663142
3780,riverside,1,5.5499188424801815
3781,riz,1,6.338376202844452
3782,road,2,1.2005797631315165
3783,roadsides,1,7.765492558484597
3784,roamed,1,4.728938290410351
3785,robe,1,2.8358263269220085
3786,robed,1,4.093420222687042
3787,robes,1,3.168690622167022
3788,rocks,1,2.1658367930372937
3789,rode,5,3.023753929714486
3790,roistering,1,7.159356754914282
3791,rolled,1,1.8578626214559157
3792,romances,1,4.560039753948537
3793,romantic,5,3.994265363021907
3794,romped,1,6.466209574354337
3795,roof,1,1.6558746739200365
3796,roofs,2,4.0004239660131145
3797,room,17,1.8267413021300543
3798,rooms,1,1.25201519822006
3799,rope,1,2.164604506991029
3800,rosary,1,4.587438728136651
3801,rose,6,1.9020981533386538
3802,roses,2,2.912161058207008
3803,rosettes,2,7.031523383404397
3804,rosy,1,3.016222028522749
3805,rotto,1,8.458639739044543
3806,rouge,1,4.533371506866376
3807,rough,2,2.2981358996155516
3808,round,10,1.9076546466318112
3809,rove,1,6.261415161708323
3810,rover,1,6.1232648232275055
3811,roving,1,4.778128534601123
3812,rubbing,4,4.535017597773044
3813,rugs,1,4.186613999584989
3814,ruins,1,3.147077145746485
3815,run,1,0.7061613400476708
3816,runners,1,4.745067672340235
3817,rural,1,3.8468250103377826
3818,rushing,1,2.5097348063553566
3819,rustle,1,3.707927247765793
3820,rusty,1,3.6223578320930643
3821,s,118,1.802207362955492
3822,sa,1,5.686051016804761
3823,sacred,1,1.9663999040240712
3824,sad,10,3.6176072293344665
3825,saddest,1,4.829864209000312
3826,saddle,1,2.005014740151851
3827,sadly,2,2.941186842579835
3828,sadness,1,2.80498165157091
3829,safe,1,1.1308592006229112
3830,sage,1,4.110514656046342
3831,said,63,1.490122903955543
3832,sail,2,3.0841332341389593
3833,sailed,1,2.9614715137513405
3834,sailor,1,2.520224413026376
3835,sails,1,3.192501270860741
3836,saint,1,2.8801685664655166
3837,sake,1,0.918195248539574
3838,sala,1,5.079915213234446
3839,sallies,5,6.678053570414613
3840,sallow,1,3.7401408677494477
3841,sally,3,5.555997888556563
3842,saloon,1,3.132383003807264
3843,salutation,2,4.294561838807766
3844,salutations,2,5.330418282444472
3845,salute,1,3.4109227700437548
3846,same,11,1.8384857276981752
3847,sang,4,3.527167909639615
3848,sanguine,1,3.8839287605411594
3849,sarcastic,1,3.619715822630226
3850,sashes,2,6.091516124912926
3851,sat,1,-0.31500282239237737
3852,satin,1,3.147077145746485
3853,satire,1,4.150080256252533
3854,satisfaction,2,2.221292153652861
3855,satisfied,2,2.190490873694321
3856,saucy,4,5.819582409429284
3857,save,1,0.5914065329617144
3858,saw,24,2.336725800747479
3859,sawdust,1,5.20054320102306
3860,say,9,0.9607343351894299
3861,saying,3,1.5410441462619915
3862,says,3,1.430438306986538
3863,scabbard,1,4.829864209000312
3864,scanning,1,4.501006222364344
3865,scarcely,4,2.2258643366669015
3866,scarfs,2,6.8831033782861235
3867,scarlet,7,4.519372211509831
3868,scarum,1,6.3791981973647065
3869,scene,25,4.102614906909662
3870,scenes,6,4.093420222687042
3871,scented,1,3.3772353740600796
3872,sceptical,1,4.829864209000312
3873,schemes,3,4.310227955552166
3874,science,1,2.5614858714078017
3875,scores,1,3.8668925733885917
3876,scorn,1,2.2393758290861565
3877,scraps,1,4.0042924427910345
3878,scream,1,3.0076012854788416
3879,screams,1,4.145605975857612
3880,sea,8,2.676867945526647
3881,search,1,1.7344067374328789
3882,searching,1,2.6385568086921807
3883,season,8,3.884788236313878
3884,seat,2,1.725833262526947
3885,seated,1,1.3213613017841566
3886,seats,1,2.7841716520571165
3887,sech,1,5.39836894435298
3888,secretly,1,2.6465012397507164
3889,secured,1,2.5762462869909224
3890,securely,1,4.224533234447283
3891,sedate,1,5.138411419916054
3892,seductive,1,4.982541049209269
3893,see,25,1.6650689781565016
3894,seein,1,5.057442357382387
3895,seeing,2,1.4438253877689975
3896,seek,1,1.6102806700190617
3897,seeking,1,2.2724311151440486
3898,seem,7,2.5313328332371143
3899,seemed,26,2.276051674338931
3900,seeming,1,2.5660751405914426
3901,seemingly,4,4.601424970111392
3902,seems,4,1.9953503055203023
3903,seen,11,1.9488324381754243
3904,seized,1,1.6049887190556062
3905,seldom,4,3.3547165105247294
3906,self,10,2.78520193089589
3907,selfish,1,2.24336519607919
3908,selfishness,2,3.848482011545412
3909,semi,1,3.3346757596412835
3910,senator,1,4.856771661920236
3911,sence,1,5.6254263949883265
3912,send,2,1.6004249056225415
3913,sendoff,1,8.864104847152706
3914,senorita,1,5.323145523115393
3915,sense,5,1.8757839203310025
3916,sensible,2,2.931859659704696
3917,sensitive,1,2.6861607331021062
3918,sent,3,1.473717678775361
3919,sentences,1,3.1890648413621596
3920,sentimental,2,3.767291856815399
3921,separation,1,3.0741446762554534
3922,sequel,1,4.4513065538120715
3923,serapes,1,7.947814115278552
3924,serenity,1,3.702180105510225
3925,series,1,2.912161058207008
3926,serious,10,3.5824251217576935
3927,seriously,2,2.6950172640323244
3928,sermons,1,4.008175942817433
3929,servant,2,1.7108576131925983
3930,servants,1,1.2941771919100549
3931,served,1,1.7384195839092473
3932,serving,1,3.1586570931774447
3933,set,10,2.1292159661937693
3934,settin,1,5.013957245442648
3935,several,3,1.9216261321121841
3936,severe,2,3.0381047397722565
3937,sex,2,2.887753937854773
3938,sexes,1,4.629998342555448
3939,señor,1,5.003375136112111
3940,shabby,1,3.0695680092280417
3941,shade,3,3.0843906675294916
3942,shaded,1,3.3486620016160233
3943,shades,3,4.4925495123461205
3944,shaken,2,3.133193705108253
3945,shakes,1,4.253947119653576
3946,shaking,1,1.8341319354463206
3947,shall,12,1.4412580562575286
3948,shallow,1,3.29005147917129
3949,shape,1,1.9066074762757557
3950,shared,1,2.9331867999127588
3951,sharp,4,2.6707203851821415
3952,shaven,1,3.6683740693797713
3953,shavings,1,5.514200759878102
3954,shawl,1,2.8155513330605975
3955,shawls,2,5.01929059141801
3956,she,172,1.9976440580200945
3957,sheer,1,2.7449069335351735
3958,sheltered,2,3.931431094526163
3959,shelves,1,3.452458795297667
3960,shewy,1,7.947814115278552
3961,shine,2,3.700748466038787
3962,shining,1,1.8756916651531153
3963,ship,2,1.9142483921519342
3964,ships,2,3.4899845171891695
3965,shiver,1,3.313085127048916
3966,shocked,2,3.28720922240236
3967,shone,1,1.8434674111138973
3968,shook,5,2.4454137001550476
3969,shoots,1,4.615609605103348
3970,shop,1,1.4592172715365814
3971,shops,6,4.812319899349402
3972,shore,1,1.8359034150947025
3973,shores,1,3.320882437508948
3974,shorn,1,4.778128534601123
3975,short,5,1.9741062897598287
3976,shortly,1,2.3332272194268215
3977,shot,2,2.093315423243727
3978,should,15,1.2244625592946938
3979,shoulders,6,2.8766064883146036
3980,shout,3,3.5851402091204854
3981,shouted,2,2.4195762131372818
3982,shouting,1,2.5578295602046914
3983,shouts,1,3.2400873409653683
3984,show,4,1.9557247634017276
3985,showed,2,1.532226278243872
3986,showing,2,2.631165792045792
3987,shown,2,2.45928969766257
3988,showy,1,4.513826910793405
3989,shrewd,2,3.643749022074382
3990,shrill,1,2.858983973597239
3991,shrilly,1,4.932279214428381
3992,shrubbery,1,4.080788475781142
3993,shrubs,1,4.0120745832330895
3994,shrug,1,3.5508988681109193
3995,shut,1,1.1606457992855324
3996,side,7,1.4804259964138438
3997,sidling,1,5.8936903815830055
3998,siesta,1,5.352559408321686
3999,sieu,1,3.702180105510225
4000,sigh,1,1.589625288378836
4001,sighing,2,4.125715817378393
4002,sight,7,2.2348359555931294
4003,sights,1,3.452458795297667
4004,significant,1,3.3608078999181314
4005,significantly,1,4.008175942817433
4006,silence,5,1.7940606651268511
4007,silent,6,2.3093408290180313
4008,silk,3,3.1372570995655096
4009,silken,1,3.6383581734395056
4010,silks,3,5.304006182904695
4011,silly,1,2.040274803108331
4012,silver,5,3.0478869431667177
4013,silvered,1,5.6254263949883265
4014,silvery,1,3.6250068402646414
4015,simple,3,2.1448904247784415
4016,simpleness,1,6.9923026702511155
4017,simplicity,3,3.6135781444410187
4018,simultaneously,1,4.039799131247944
4019,sin,2,2.6296941214343352
4020,since,6,1.5781414690194182
4021,singers,1,4.253947119653576
4022,singing,9,3.834756844124297
4023,singularly,1,3.0589698782362182
4024,sinking,1,2.549651413760799
4025,sipping,1,4.5399721908977275
4026,sir,5,1.7610295255909585
4027,sire,1,3.094222570791982
4028,sirs,1,4.8123198993494025
4029,sister,4,1.7717389665731438
4030,sit,2,1.5473905708081497
4031,sitting,2,1.314495681998175
4032,six,1,0.8045125182651623
4033,sixteenth,1,4.713064941254061
4034,skeleton,1,3.8468250103377826
4035,skies,1,3.553364960606113
4036,skin,2,2.590756253707915
4037,skirt,2,3.718064916050248
4038,skirts,3,4.181973620028487
4039,sky,3,2.1550037795854218
4040,skylarking,1,6.6128130485462115
4041,slangy,1,6.001903966223239
4042,sledge,1,4.219713948011334
4043,sleek,1,4.331505353999451
4044,sleeping,1,2.1235854875464835
4045,slender,2,3.2528032252906707
4046,slim,2,3.819068126339119
4047,slippers,1,3.6383581734395056
4048,slopes,2,4.170466013177007
4049,sloping,1,3.699318873229193
4050,sloughs,1,6.29915548969117
4051,slow,1,1.5346830807243974
4052,slowly,1,0.4712284902438498
4053,small,2,0.6703590846349927
4054,smart,2,3.2815488299306494
4055,smarty,1,7.765492558484597
4056,smell,1,2.3832937079558585
4057,smile,19,3.1635732649610833
4058,smiled,5,2.3227862893112556
4059,smiles,5,4.2371731693831025
4060,smiling,5,2.60490586540264
4061,smilingly,1,4.1367170284403665
4062,smooth,1,2.087597854780524
4063,smote,1,3.332693598437292
4064,snapped,1,3.2400873409653683
4065,snatch,1,3.785810904582636
4066,snatches,1,4.507396020463115
4067,sneer,2,3.996570396697124
4068,snorted,1,4.736970462107616
4069,snug,1,3.940480930046081
4070,so,162,2.707191253954193
4071,sobbed,1,3.0455066980679244
4072,sober,1,2.5912278406065394
4073,sobriety,1,4.922523039483016
4074,sociable,2,5.213446605858969
4075,social,4,2.887753937854773
4076,society,9,3.188302791411012
4077,soft,5,2.518643940311753
4078,softened,1,2.650497249064099
4079,softening,4,5.315925275141906
4080,softly,2,2.18293654126254
4081,soldier,1,1.7861849416472466
4082,soldierly,1,5.150532780448399
4083,solemn,3,2.9112945070262666
4084,solitary,1,2.2724311151440486
4085,solitude,1,2.2662772495696704
4086,some,37,1.976566064882666
4087,someone,1,2.4120558927154807
4088,something,6,1.1409478824098311
4089,sometimes,6,2.4064198597088553
4090,somewhere,2,2.420371125738758
4091,son,6,2.0929332332906707
4092,song,7,3.5600894594900323
4093,songs,4,4.241586022830003
4094,sonnet,1,5.6254263949883265
4095,sonorous,1,4.513826910793405
4096,soon,11,2.113641540330776
4097,sophisticated,1,5.414117301321119
4098,sophomore,1,7.072345377924652
4099,soreness,1,5.226518687426321
4100,sorrow,3,2.60867475421026
4101,sorrowed,1,6.189956197726178
4102,sorrowful,2,4.051920491780289
4103,sorrowing,1,5.138411419916054
4104,sorry,1,0.8151568319673417
4105,sort,10,2.5315359510969504
4106,soul,2,0.9669013156786882
4107,souls,1,2.245365863635487
4108,sound,14,3.0581096631294105
4109,sounding,1,3.5459848533084903
4110,sounds,2,2.5015078710170657
4111,sour,2,4.326143410858066
4112,source,1,2.5036663005189754
4113,south,1,1.9801300968359732
4114,southern,1,3.080279664822969
4115,space,1,1.682893202982771
